replBacklogSize,hashMaxZiplistValue,hashMaxZiplistEntries,listMaxZiplistSize,activeDefragIgnoreBytes,activeDefragThresholdLower,replDisableTcpNodelay,hllSparseMaxBytes,hz,PERF
6,37,256,-1,100,15,yes,0,1,73493.56
1,32,256,-1,115,20,yes,0,1,82453.86
5,32,259,-1,155,12,no,0,1,84066.03666666667
3,32,256,-1,160,16,no,0,1,76579.10333333335
6,35,289,-1,142,8,no,0,1,70447.73666666668
9,35,280,-1,150,6,no,0,1,70506.50333333334
9,37,298,-1,142,5,no,8,2,77127.98666666668
5,32,287,-1,124,12,no,0,1,73776.43333333333
10,35,349,-1,111,5,no,85,8,73086.43
10,33,339,-1,113,5,no,99,9,75956.71
11,32,331,-1,116,5,no,99,9,72262.68333333333
8,39,368,-1,103,5,no,90,8,71428.74333333333
1,32,256,-1,118,20,yes,0,1,82687.76
1,32,256,-1,119,20,yes,0,1,83465.22666666667
1,32,256,-1,142,20,no,0,1,71907.97666666667
1,32,256,-1,128,20,yes,0,1,72750.83666666667
1,32,256,-1,126,20,yes,0,1,76431.71666666667
1,34,315,-3,124,5,no,67,6,76619.28666666667
1,33,308,-2,129,16,yes,0,1,80221.96333333333
1,33,319,-3,129,8,no,55,6,73957.50666666667
1,32,301,-3,128,13,yes,1,1,77583.95666666667
1,35,322,-3,125,5,no,89,8,81128.74666666666
1,36,300,-3,102,20,yes,86,8,68156.33
1,36,290,-3,103,20,yes,72,7,78942.99
1,36,302,-3,102,20,yes,86,8,70531.40000000001
1,36,301,-3,102,20,yes,86,8,73569.29
1,32,362,-1,100,12,no,14,2,76987.65000000001
1,32,279,-1,101,20,yes,0,1,76481.60333333333
1,50,352,-3,114,20,yes,2197,141,77540.91333333333
1,45,344,-3,111,20,yes,1743,106,76233.41
1,32,265,-2,122,20,yes,0,1,80801.96666666667
1,32,291,-2,120,20,yes,0,1,73777.31
1,53,352,-3,114,20,yes,2324,158,76088.24333333333
1,32,256,-2,128,20,yes,0,1,71521.68333333335
1,32,301,-3,115,20,yes,0,1,76233.64666666667
1,47,325,-2,108,20,yes,1414,101,70401.90333333334
1,32,268,-2,121,20,yes,0,1,69408.87666666666
1,71,372,-3,109,20,yes,3078,246,72999.34000000001
9,128,632,-5,272,5,yes,2661,294,72871.99333333335
11,128,846,-5,300,6,yes,3554,380,77018.37000000001
11,128,743,-5,300,5,yes,3131,339,73046.63666666667
11,128,784,-5,300,5,yes,3299,355,82877.96
8,128,612,-5,265,5,yes,2584,287,76233.64666666667
11,128,921,-5,300,15,yes,3815,404,75377.48333333334
11,128,998,-5,300,14,yes,4252,448,74083.00666666667
8,126,598,-2,264,19,yes,2567,286,76995.02666666667
6,109,531,-1,237,19,yes,2215,251,75403.35666666667
7,113,555,-2,243,19,yes,2291,258,74432.36666666667
6,84,476,-3,173,16,no,1097,136,67938.73
11,128,1024,-5,300,13,yes,4245,419,74523.06333333334
11,128,1024,-5,300,13,yes,4119,408,74872.29
5,78,445,-3,163,17,no,940,122,79370.93333333333
11,128,866,-5,300,14,yes,3070,313,69541.62666666666
11,128,778,-5,283,15,yes,2847,288,73747.80333333333
11,128,796,-5,291,15,yes,2989,300,74537.15666666668
7,73,560,-4,181,15,yes,1097,145,73439.81333333334
11,128,953,-5,300,15,yes,4245,403,73124.86333333333
11,128,937,-5,300,15,yes,4119,393,72846.43000000001
11,97,547,-5,134,17,yes,1810,151,74580.53333333334
11,122,647,-5,169,17,yes,2266,200,72932.39
11,128,731,-5,197,16,yes,2652,241,68601.01
11,128,991,-5,300,15,yes,3786,371,72952.26000000001
11,128,997,-5,300,15,yes,3769,376,73319.10333333335
11,128,954,-5,300,12,yes,2263,262,75210.34333333334
11,70,586,-5,190,13,yes,288,92,74557.95
11,128,957,-5,300,12,yes,2873,316,72583.1
10,76,621,-5,199,14,yes,292,85,77571.08
11,69,551,-5,185,12,yes,538,120,76534.58
11,126,847,-2,275,14,no,2250,288,71444.98000000001
10,128,998,-2,300,14,yes,2829,363,75172.43000000001
11,128,1024,-5,300,12,yes,4507,501,76570.46333333333
10,128,1024,-2,300,13,yes,3035,391,77174.61666666667
11,128,1024,-4,300,13,yes,3668,453,72609.7
11,128,1002,-5,300,20,yes,4429,457,80578.02333333333
11,128,760,-3,265,20,yes,3371,325,79378.41333333333
11,128,1024,-5,300,20,yes,4951,501,76933.63333333333
11,128,849,-4,300,20,yes,3830,387,72826.56666666667
11,128,1004,-5,300,20,yes,4513,470,76051.32
11,106,656,-5,134,14,yes,1334,140,75234.89666666667
11,90,566,-5,107,15,yes,931,87,65149.94666666668
11,121,739,-5,163,13,yes,1738,192,72225.88666666667
11,117,718,-5,152,13,yes,1613,177,71386.37666666668
11,128,819,-5,192,12,yes,2135,243,73322.98666666665
11,128,997,-5,277,6,yes,3435,380,72310.48333333334
8,70,631,-5,100,5,yes,1501,132,73830.07333333333
10,117,776,-5,149,5,yes,2273,231,75275.01
10,107,743,-5,134,5,yes,2110,211,78447.04666666668
11,128,816,-5,170,5,yes,2475,257,71609.58333333333
11,128,1024,-2,300,8,yes,5000,501,73602.65999999999
11,128,1024,-5,300,13,yes,5000,501,76010.48666666668
11,128,1024,-3,300,10,yes,5000,501,79114.03000000001
11,128,1024,-3,300,10,yes,5000,501,75012.27333333333
11,128,1024,-4,300,10,yes,5000,501,70874.62666666666
5,120,742,-4,300,5,yes,1996,323,73610.82666666668
4,91,645,-3,275,5,yes,1406,270,74381.59
3,80,602,-3,260,5,yes,1181,241,77549.94
8,128,880,-5,300,9,yes,2888,394,73046.63666666667
4,111,715,-3,295,5,yes,1821,311,68796.21666666667
11,128,1024,-5,300,15,yes,4779,458,76263.27
10,91,548,-5,185,15,yes,1301,157,80245.79000000001
11,128,1024,-5,300,15,yes,4408,426,75921.48333333334
11,128,868,-5,300,15,yes,3249,326,75225.22
10,96,566,-5,192,15,yes,1415,167,75331.06000000001
11,128,1024,-5,300,15,yes,5000,501,71417.96333333333
11,128,1024,-5,300,15,yes,4459,438,69167.3
11,105,600,-5,224,15,yes,1826,201,73917.37000000001
11,128,1024,-5,300,15,yes,5000,501,73089.18
11,128,1024,-5,300,15,yes,4492,441,73130.63333333335
10,87,532,-3,153,16,no,846,115,82253.98333333334
8,50,417,-2,101,16,no,0,31,73605.14
8,51,436,-2,115,15,no,77,44,73841.17333333334
8,48,418,-2,104,15,no,0,32,76082.88
8,53,415,-1,100,16,no,0,30,78997.45666666667
7,128,452,-4,229,20,no,1458,252,81985.72333333333
9,128,757,-5,300,20,no,3017,379,77278.80333333334
8,128,616,-5,295,20,no,2314,325,73990.25666666667
8,128,672,-5,300,20,no,2595,347,75881.13666666667
7,128,427,-4,221,20,no,1339,244,71310.28333333334
11,128,826,-4,273,20,yes,1721,220,73416.07666666668
11,128,1001,-5,300,20,yes,2869,336,75589.12333333334
11,128,919,-5,300,20,yes,2315,280,75973.41000000002
11,128,952,-5,300,20,yes,2535,302,77083.47333333333
11,128,811,-4,268,20,yes,1618,210,75693.71333333333
11,114,804,-4,293,20,no,1566,245,74396.34333333334
11,128,979,-5,300,20,yes,2842,357,82702.22333333333
11,128,900,-5,300,20,no,2237,305,76330.53000000001
11,128,931,-5,300,20,no,2478,326,73128.15333333334
11,109,791,-4,288,20,no,1456,236,75208.00666666667
11,128,1024,-3,300,20,yes,1582,168,80578.02333333333
11,128,1024,-3,300,20,yes,1769,171,71300.99333333333
11,128,1024,-3,300,20,yes,1469,167,73124.84000000001
11,128,1024,-3,300,20,yes,1697,171,78486.28333333334
11,128,1024,-3,300,20,yes,1565,167,74279.90333333334
11,128,1024,-3,300,20,yes,1927,174,78026.08666666667
11,128,1024,-3,300,20,yes,1696,171,74338.48
11,128,1024,-3,300,20,yes,2150,178,74852.31333333334
11,128,1024,-3,300,20,yes,2024,176,78807.78333333334
11,128,1024,-3,300,20,yes,1073,160,73391.90666666666
1,125,483,-1,280,19,yes,784,36,74847.55
1,128,478,-1,294,20,yes,813,35,75199.30666666667
1,100,476,-2,225,19,yes,661,38,74945.64666666667
1,125,496,-2,281,16,yes,795,37,73024.29
1,100,498,-2,224,16,yes,674,39,76974.31666666667
2,50,286,-5,100,14,yes,125,38,72426.42666666667
1,80,339,-4,165,17,yes,320,38,76086.96
1,91,357,-4,199,17,yes,408,38,75967.94333333334
2,51,279,-5,100,16,yes,115,37,71662.51666666668
1,93,376,-4,222,14,yes,445,40,73823.77333333333
1,110,434,-1,295,17,no,811,41,77094.37000000001
1,105,430,-1,283,18,no,773,41,74824.98666666666
6,34,421,-3,104,20,yes,282,45,75034.58333333333
4,61,420,-2,172,20,yes,462,43,72895.09000000001
4,59,425,-2,168,20,yes,459,43,75801.19
11,64,256,-5,100,5,yes,229,38,73165.45000000001
9,79,256,-5,142,6,yes,334,39,77676.35666666667
10,78,256,-5,100,6,yes,268,37,76049.38
10,68,256,-5,100,6,yes,221,38,75094.61
6,86,256,-5,166,8,yes,336,41,76140.09666666666
5,128,462,-1,300,12,no,636,35,70795.16333333333
8,80,433,-1,236,10,no,430,29,79698.69666666666
7,100,446,-1,279,11,no,507,31,78408.72333333334
8,88,439,-1,253,10,no,461,30,79015.96666666666
8,84,433,-1,244,10,no,449,30,74671.24
8,48,412,-3,220,20,no,397,23,75012.27333333333
6,81,410,-2,270,20,no,519,26,72637.82333333335
6,81,409,-2,271,20,no,522,26,74367.73
6,82,409,-2,271,20,no,522,26,73409.40666666668
8,52,412,-3,226,20,no,412,23,80745.44666666667
8,59,256,-5,135,9,yes,151,37,74212.47333333334
5,51,260,-5,130,9,yes,168,38,73781.45000000001
2,117,337,-5,280,9,yes,465,41,74360.99333333333
8,85,256,-5,204,5,yes,213,43,83239.16333333333
6,55,256,-5,126,9,yes,158,37,72238.16666666667
5,53,256,-2,148,20,yes,427,56,77689.05
5,37,271,-3,106,16,yes,360,51,79943.45
5,76,286,-3,185,11,no,486,56,71259.70666666667
7,97,307,-5,268,11,no,644,54,74344.34333333332
7,45,262,-3,154,20,yes,466,55,72309.64333333333
7,98,312,-3,215,5,no,524,43,76672.73
8,94,300,-3,206,5,no,498,43,73807.61
7,96,299,-4,221,7,yes,494,45,82862.64333333334
7,99,312,-3,227,6,yes,523,44,68482.35666666667
10,68,256,-4,131,5,yes,318,46,72680.7
2,128,527,-5,300,13,no,924,36,72645.21
3,119,511,-5,300,11,yes,686,34,70808.28666666667
4,126,513,-5,300,11,yes,745,36,70575.21
2,128,510,-5,300,12,no,842,34,73024.82666666668
7,128,500,-5,300,9,yes,814,40,79817.38666666667
1,128,417,-1,300,10,no,962,34,73757.75
5,62,256,-1,191,5,yes,727,31,78702.07
3,84,256,-1,237,5,no,773,32,71782.89333333333
1,128,472,-1,300,13,no,1024,35,67762.41666666667
1,128,364,-1,300,8,no,894,33,77553.97333333333
1,96,372,-1,300,20,no,697,39,75048.14333333333
1,128,405,-1,300,15,no,844,39,78149.07333333333
1,80,359,-1,300,20,yes,642,39,67808.20666666667
1,109,376,-1,300,19,no,739,40,75869.51333333334
1,96,374,-1,300,20,no,692,39,74727.8
5,77,419,-2,199,5,yes,393,41,74877.47333333333
3,91,420,-2,254,5,yes,484,41,74729.03666666667
4,85,423,-2,231,5,yes,440,41,74469.77333333333
4,85,425,-2,231,5,yes,437,41,72073.41
1,110,424,-1,300,6,yes,597,42,69795.48666666666
3,106,297,-2,236,5,yes,637,29,73982.12666666666
7,52,256,-3,100,5,yes,323,36,73747.80333333333
5,77,256,-2,142,5,yes,390,32,67147.67
2,111,306,-2,254,5,no,650,29,75862.14333333333
7,57,256,-3,100,5,yes,338,34,77631.42
1,122,343,-2,300,20,no,639,37,74210.83333333333
1,122,352,-2,300,18,no,626,37,67387.56
1,128,368,-1,300,20,no,702,35,72932.39
1,70,264,-3,186,19,no,361,45,77553.97333333334
1,97,312,-3,260,18,no,497,41,71826.30666666666
1,128,609,-1,300,15,no,1056,42,76217.35666666667
1,128,486,-1,300,20,no,930,37,67818.23666666668
1,128,518,-1,300,20,no,962,38,75067.68000000001
2,128,337,-1,300,20,no,777,32,78110.16333333334
1,128,370,-1,300,20,no,817,33,77549.94
1,92,361,-2,300,15,no,399,39,75080.52
1,128,458,-1,300,20,no,656,40,68800.78333333333
1,110,396,-1,300,17,no,488,39,74877.82333333333
1,110,394,-1,300,17,no,487,39,71532.17666666667
1,106,387,-1,300,16,no,464,39,73779.27
1,128,500,-1,300,20,no,682,30,80450.84333333334
1,128,419,-1,300,15,no,601,34,73288.65333333334
1,115,399,-2,300,13,no,581,35,71457.77
1,128,424,-1,300,15,no,606,33,76088.09666666668
1,128,564,-1,300,20,no,746,26,76209.04
1,128,424,-1,300,18,no,759,30,73794.11333333333
5,67,336,-4,175,8,no,479,39,74925.74666666666
7,53,321,-4,129,6,yes,430,41,67759.16333333333
1,107,378,-2,300,13,no,613,34,72560.96666666667
1,128,426,-1,300,18,no,764,29,73046.63666666667
3,55,256,-2,250,8,no,475,41,71948.63333333335
1,119,356,-1,300,16,no,655,43,76275.63666666667
1,72,256,-1,281,10,no,523,42,81093.15999999999
4,33,256,-2,209,6,yes,411,40,73537.30333333334
2,58,256,-2,257,9,no,483,41,71324.36333333333
1,124,285,-1,300,20,no,630,39,71621.74
1,128,306,-1,300,20,no,704,33,73905.83666666667
1,128,353,-1,300,20,no,721,36,71460.48666666668
1,128,326,-1,300,20,no,691,37,81213.79333333333
2,115,256,-2,300,19,no,703,27,72050.68000000001
7,32,322,-4,100,6,yes,327,31,76250.08666666667
8,34,327,-4,100,6,yes,314,31,73807.61
7,32,319,-4,100,7,yes,334,32,75085.14
8,38,335,-5,100,6,yes,305,31,70144
7,32,319,-4,100,7,yes,333,32,72155.97000000002
1,104,353,-1,269,19,no,555,24,74066.54666666668
1,97,350,-1,254,20,no,539,21,74200.61
1,69,338,-1,188,20,no,477,19,72527.27
1,96,349,-1,250,20,no,537,22,78584.51666666666
1,123,361,-1,300,16,no,597,24,69662.14666666667
1,107,435,-2,300,11,no,625,36,75162.28333333334
1,111,439,-1,300,12,no,630,36,73368.60333333333
1,128,451,-1,300,13,no,660,36,71460.48666666666
1,101,434,-2,300,11,no,620,36,71423.38
1,110,439,-1,300,12,no,631,36,73253.90666666668
1,70,342,-1,218,9,no,560,38,76960.08
1,69,332,-2,220,9,no,545,38,80345.70666666667
1,33,292,-2,133,5,yes,464,38,74925.74666666666
1,69,319,-2,228,9,no,526,39,73674.24
1,49,333,-1,161,7,yes,535,37,81333.25
1,128,472,-1,300,14,no,701,33,70297.21333333333
1,128,441,-1,300,16,no,650,34,73446.10333333333
1,128,571,-1,300,6,no,867,29,70122.83666666667
1,128,517,-1,300,10,no,775,31,69194.60333333333
1,128,436,-1,300,17,no,642,35,71832.54666666668
7,105,411,-5,261,5,no,545,37,70247.09999999999
11,32,424,-5,100,5,yes,353,37,75921.17333333332
10,84,416,-5,211,5,yes,497,37,80783.61333333334
11,54,414,-5,139,5,yes,432,37,79097.52333333333
6,124,410,-5,300,5,no,587,37,74288.14333333333
7,84,385,-5,270,5,yes,646,37,76879.21333333333
6,41,256,-5,142,12,yes,443,41,79542.78333333334
8,55,300,-5,185,5,yes,539,39,74686.79666666668
4,94,406,-4,300,7,yes,653,37,73491.84999999999
7,40,256,-5,131,10,yes,447,40,82124.79
1,35,256,-1,171,8,no,0,1,71756.37333333334
1,111,256,-1,225,15,no,300,1,75084.25
1,32,301,-1,164,6,no,0,1,75295.73
1,51,291,-1,191,9,no,25,1,71138.97
1,44,256,-1,175,9,no,0,1,76223.41
1,99,256,-1,217,14,no,234,1,70515.65999999999
1,68,291,-1,202,11,no,102,1,73115.77333333333
1,32,292,-1,172,7,no,0,1,77584.34999999999
1,32,290,-1,171,7,no,0,1,71822.10333333333
1,32,292,-1,157,5,no,0,1,73757.01
3,32,370,-5,100,5,no,486,77,74501.59333333334
5,32,432,-5,100,6,no,650,212,74684.5
5,32,441,-5,100,5,no,643,204,79747.71666666667
2,32,328,-5,100,5,no,432,51,74305.42
7,39,549,-5,100,6,yes,778,314,65438.35333333333
2,34,467,-2,126,11,yes,136,135,79160.10666666667
1,36,426,-2,125,13,yes,76,62,78819.52666666666
1,34,463,-2,127,11,yes,13,86,72340.19666666667
5,34,536,-3,123,10,yes,392,310,77254.28666666667
8,37,646,-3,123,9,yes,607,487,76827.59333333334
8,50,650,-2,100,5,yes,551,200,74307.50333333334
6,42,533,-4,100,5,yes,118,1,74876.25333333334
9,50,664,-1,104,5,yes,605,243,77011.12333333334
5,42,537,-3,100,5,yes,128,1,73908.60333333333
5,42,532,-4,100,5,yes,109,1,77951.75333333334
3,32,294,-5,142,5,yes,144,28,69595.57666666666
5,32,400,-5,234,5,yes,357,141,72216.29
2,32,284,-5,212,5,yes,197,1,72610.34999999999
9,38,542,-5,133,5,yes,720,365,77799.01
8,38,503,-5,222,5,yes,643,275,72968.61
9,41,497,-1,100,17,yes,1209,501,76356.44333333334
11,46,586,-1,100,19,yes,1393,501,71949.94666666667
9,42,521,-1,100,15,yes,1236,501,79305.55
8,40,479,-1,100,13,yes,1149,501,71834.45333333335
11,52,690,-1,100,19,yes,1561,501,74819.50666666667
6,45,559,-1,134,7,yes,700,256,78664.83666666666
5,38,534,-2,123,5,yes,473,130,78842.40000000001
4,37,386,-1,110,12,yes,276,44,79528.88666666667
6,44,553,-2,139,5,yes,684,230,75327.74333333333
3,41,384,-1,131,9,yes,406,68,79328.88333333335
11,50,732,-1,100,11,yes,1526,501,68252.56
9,41,421,-2,100,8,yes,970,332,69517.98333333332
11,45,565,-1,100,14,yes,1177,501,75348.21333333333
11,55,706,-1,100,16,yes,1444,501,70907.36666666667
11,46,548,-1,100,9,yes,1203,475,76932.11333333334
8,65,794,-1,114,16,yes,539,385,80664.35333333335
11,67,1008,-1,123,12,yes,1135,501,79320.06999999999
6,61,798,-1,107,8,yes,366,255,73064.03666666667
11,67,935,-1,123,16,yes,997,501,82870.41
9,63,803,-1,115,15,yes,587,404,75512.61333333334
3,43,402,-2,116,13,yes,248,44,74486.97333333334
7,45,517,-2,115,13,yes,771,384,73875.48666666666
2,39,338,-3,105,15,yes,289,60,76483.28
2,41,371,-2,111,14,yes,268,52,75006.49333333333
2,42,377,-2,112,14,yes,264,51,73599.49
11,58,911,-2,149,5,yes,1422,501,74305.42
7,53,808,-4,131,5,yes,1007,245,68052.01666666668
11,57,903,-2,147,5,yes,1372,488,79181.76333333335
11,58,912,-2,148,5,yes,1405,501,76791.98
9,55,845,-3,137,5,yes,1153,338,73864.60333333333
10,73,996,-1,194,18,yes,1769,501,71924.21
11,61,480,-1,224,20,yes,505,329,73721.57
11,64,582,-1,220,19,yes,752,477,74711.97333333334
9,77,1024,-1,186,17,yes,2104,501,75641.55
11,70,863,-1,201,18,yes,1445,501,75760.47666666667
5,43,426,-3,116,13,no,493,175,74382.12666666666
7,44,508,-2,117,13,yes,741,353,82610.72333333333
7,36,354,-2,125,14,yes,363,1,69939.18666666666
6,37,359,-3,123,14,yes,359,4,75695.08333333333
6,38,360,-3,123,14,yes,358,10,77009.87000000001
11,50,352,-1,136,14,yes,616,274,76623.72666666667
11,47,257,-3,135,15,yes,461,105,78626.68000000001
11,52,501,-2,136,15,yes,870,414,68972.12333333334
11,52,544,-2,136,15,yes,938,463,73950.36666666667
11,48,256,-2,136,15,yes,452,124,74437.24
6,62,812,-1,159,5,yes,1516,501,74820.71333333333
7,36,332,-1,100,5,yes,499,407,79606.61333333334
6,49,583,-1,132,5,yes,1069,501,73832.39
6,63,817,-1,160,5,yes,1529,501,73908.60333333333
6,44,511,-1,125,5,yes,935,501,79827.95333333332
4,52,630,-1,129,5,yes,965,501,73935.91333333333
5,52,640,-1,124,5,yes,1056,501,75585.03666666667
4,53,686,-1,131,5,yes,1090,501,83930.56333333334
4,48,434,-1,110,5,yes,658,241,74410.14333333333
4,50,546,-1,116,5,yes,890,451,79259.62000000001
7,49,585,-1,122,12,yes,851,464,77398.37
7,50,600,-1,123,12,yes,872,483,76979.74333333333
7,38,396,-3,105,15,no,606,226,75461.63666666667
7,57,736,-1,134,10,yes,1048,501,73371.83666666667
7,56,722,-1,133,10,yes,1030,501,74922.71333333333
11,59,877,-1,109,5,yes,1314,501,77740.11333333334
11,45,648,-1,100,5,no,674,501,75352.05666666666
11,42,620,-1,100,5,no,596,501,75950.34666666666
11,61,899,-1,111,5,yes,1391,501,82807.80333333333
11,46,677,-1,100,5,no,719,501,73225.42333333332
5,35,388,-1,138,5,yes,431,9,71088.55666666666
4,38,331,-1,143,5,yes,339,1,66889.52666666667
6,33,356,-2,128,5,yes,381,1,74262.22
5,38,307,-2,128,7,yes,373,1,73680.74
3,42,435,-1,146,6,yes,535,165,73403.37999999999
3,32,362,-1,114,5,yes,937,501,72221.84999999999
2,37,412,-1,114,5,yes,1169,501,72540.88666666667
4,39,564,-1,123,5,yes,1336,501,80170.87333333334
4,32,428,-1,124,5,yes,943,501,74875.32
4,32,446,-1,123,5,yes,985,501,68901.33
8,32,256,-2,121,12,yes,238,53,77310.53666666667
7,44,474,-3,108,14,yes,744,330,71349.98333333334
8,32,256,-2,121,13,yes,240,53,72564.84000000001
8,32,256,-2,123,12,yes,231,54,73625.00666666667
6,58,722,-1,133,8,yes,1234,501,75242.39333333333
6,63,794,-1,139,6,yes,1401,501,73547.79666666668
7,53,635,-1,125,10,yes,1032,501,73174.19666666667
5,69,888,-1,146,5,yes,1618,501,72305.05333333333
6,54,661,-1,128,9,yes,1093,501,72269.97
6,54,726,-4,136,10,yes,1003,501,71269.42666666668
5,53,764,-3,144,7,yes,1101,501,67484.57666666666
3,44,482,-4,138,6,no,441,304,76766.52
6,56,743,-4,133,11,no,1024,501,79007.99
6,52,517,-5,117,14,no,474,362,74459.05
11,79,554,-5,121,5,yes,1066,501,74809.23333333334
11,85,636,-5,127,7,yes,1211,501,69044.47
11,73,685,-5,128,5,yes,1297,501,74561.58333333333
11,77,525,-5,121,5,yes,1013,501,74796.98333333334
11,81,810,-5,137,7,yes,1523,501,73418.06
3,64,754,-1,100,10,yes,1134,501,75085.14
5,63,781,-1,100,9,yes,1192,501,74411.77333333333
4,58,589,-2,100,8,yes,786,472,72159.32333333333
5,60,651,-2,100,7,yes,890,501,70642.93333333333
7,58,703,-2,102,5,yes,988,501,78166.80666666667
6,59,788,-1,128,18,yes,1412,501,77038.55
4,64,593,-1,108,17,yes,1090,500,78441.76
4,66,596,-1,108,18,yes,1091,498,81981.90333333334
3,62,522,-1,100,14,yes,1055,437,75115.47666666667
4,69,560,-1,104,19,yes,994,420,81071.97333333333
7,41,391,-2,112,13,yes,516,153,74475.50666666667
8,42,506,-2,111,12,yes,691,348,74124.70666666668
5,42,262,-2,115,14,yes,344,1,75207.62333333334
9,37,315,-2,105,11,yes,321,8,76160.71
8,44,563,-2,114,12,yes,816,452,73776.43333333333
4,37,259,-5,105,5,no,380,66,68486.76666666666
6,36,290,-4,101,12,no,299,15,77556.53000000001
5,37,269,-5,104,7,no,354,49,67142.90999999999
5,37,268,-5,104,7,no,357,52,62903.05000000001
3,37,256,-5,106,5,no,398,77,69441.15333333334
1,49,520,-1,122,5,yes,773,296,76567.63666666667
2,51,572,-1,121,5,yes,882,441,73532.06
1,51,557,-1,122,5,yes,852,396,73953.39333333333
1,47,451,-1,122,5,no,627,126,64410.756666666675
1,50,544,-1,122,5,yes,824,356,72156.19
9,65,927,-1,189,5,yes,1439,501,72610.34999999999
9,32,1024,-2,100,5,yes,0,410,71279.81333333334
10,32,1024,-2,100,5,yes,0,275,73625.20666666667
8,32,1024,-2,100,5,yes,0,445,74578.5
9,32,1024,-2,100,5,yes,0,378,74817.13
9,32,1024,-2,100,5,yes,0,398,72538.57666666666
10,32,1024,-2,100,5,yes,0,296,74296
9,32,1024,-2,100,5,yes,0,350,80893.07
8,32,1024,-2,100,5,yes,0,423,74852.36666666667
9,32,1024,-2,100,5,yes,0,424,76810.92333333332
8,32,1024,-2,100,5,yes,0,457,73176.84666666668
8,58,573,-1,297,7,no,2524,151,70986.84333333334
9,55,646,-1,300,8,no,2667,165,77775.27333333333
1,74,256,-3,163,5,no,243,1,74713.84000000001
11,47,866,-1,300,9,no,3252,215,72726.61333333333
9,53,681,-1,300,8,no,2706,171,79526.34
10,37,767,-1,254,7,yes,1823,150,82307.46666666667
11,32,1024,-1,300,16,yes,5000,501,78260.48
11,32,1024,-1,300,12,yes,5000,354,72452.89333333333
11,32,1024,-1,300,12,yes,5000,369,75672.27333333333
11,32,1024,-1,300,18,yes,5000,501,76417.91333333333
11,34,1024,-1,300,7,yes,3703,242,73359.57
11,34,1024,-1,300,6,no,2934,233,68543.44
11,34,1024,-1,300,6,no,3006,235,74109.68666666666
8,35,1024,-1,300,5,no,2253,214,73361.07333333333
11,32,1024,-1,300,7,no,3904,267,75369.98333333332
11,32,1024,-1,300,8,yes,3518,260,71952.31
5,32,394,-2,225,5,no,950,61,76064.15000000001
10,32,728,-1,300,6,no,1935,137,73226.20666666668
7,32,530,-1,265,5,no,1351,91,66857.26333333332
6,32,466,-2,241,5,no,1153,77,76073.21666666666
11,35,1024,-3,300,10,yes,3930,276,70947.23666666668
10,38,1024,-4,300,11,yes,2640,165,75672.20333333332
11,35,1024,-3,300,10,yes,3652,255,71499.26333333334
11,36,1024,-3,300,11,yes,3209,216,76546.72
7,40,888,-5,226,12,yes,2004,106,77236.51333333334
11,32,746,-1,100,5,no,1289,166,72128.85
11,32,1024,-1,227,5,yes,2762,266,74448.08333333333
11,32,1024,-1,229,5,yes,2728,261,85629.46666666666
11,32,1024,-1,231,5,yes,2760,264,72736.13333333335
11,32,792,-1,100,5,no,1442,175,72841.82
11,32,1024,-1,300,5,no,5000,501,73198.06333333334
11,32,1024,-1,300,5,no,5000,501,69734.90333333332
11,32,1024,-1,300,5,no,5000,501,70362.64333333334
11,33,1024,-1,300,5,no,4009,379,75757.58
11,34,1024,-1,300,5,no,3664,345,70705.96333333333
11,33,1024,-1,300,5,yes,4754,423,70916.77
8,32,642,-2,154,5,yes,1317,148,78955.05333333333
11,32,1024,-1,277,5,yes,3619,332,73924.70000000001
11,32,1024,-1,293,5,yes,3933,357,74313.2
11,34,1024,-1,300,5,yes,5000,501,77798.09000000001
11,33,1024,-1,292,6,yes,5000,501,76543.47666666667
11,32,1024,-1,300,6,yes,5000,501,73800.25333333334
11,32,1024,-1,300,5,yes,5000,501,73409.40666666668
11,32,1024,-1,300,5,yes,5000,501,74718.88333333333
11,32,1024,-1,300,6,yes,5000,501,72867.73333333332
7,32,256,-3,101,6,yes,0,30,78009.70333333332
7,32,256,-3,101,6,yes,0,28,74271.68333333333
7,32,256,-2,103,6,yes,0,35,78715.85666666667
7,32,256,-2,104,6,yes,0,37,73964.19333333333
8,32,578,-2,156,6,yes,1095,130,74382.75
9,33,1024,-1,300,6,no,5000,501,73409.40666666668
7,36,1024,-1,300,5,yes,5000,501,85321.31333333334
8,35,1024,-1,300,6,no,5000,501,69332.29
8,35,1024,-1,300,5,yes,5000,501,73540.01666666666
9,32,1024,-1,300,5,no,5000,501,70602.74666666666
10,32,1024,-1,300,5,yes,4175,436,79892.66333333333
10,32,1024,-1,300,6,yes,4886,501,71954.79
10,32,1024,-1,300,6,yes,5000,501,72815.98666666666
10,32,1024,-1,300,6,yes,5000,501,69939.18666666666
9,32,1024,-1,300,6,yes,5000,501,73464.69666666667
9,36,1024,-1,300,5,yes,5000,371,71080.29
9,36,1024,-1,300,5,yes,5000,360,75573.44333333334
11,32,1024,-1,300,5,yes,5000,501,71520.83
11,32,1024,-1,300,5,yes,5000,501,73046.63666666667
9,37,1024,-1,300,5,yes,5000,330,72820.41333333333
11,33,594,-1,229,5,yes,1927,244,78202.51666666666
11,33,478,-1,220,5,yes,1622,223,84133.72666666667
